"","id","stage","r.initial","s.initial","p.initial","r.final","s.final","p.final","class"
"24531",4975,1,0.977586554798647,0.4167,0.4167,0.999999961069095,0.669880300951004,0.669880300951004,1
"24532",4975,2,0.977586554798647,0.1818,0.1818,1.00000001981268,0.663176897907257,0.663176897907257,1
"24533",4975,3,0.977586554798647,0.9477,0.8511,1.00000007660645,0.995753258514404,0.899153258514404,1
"24534",4975,4,0.977586554798647,0.8365,0.7992,0.999999931141084,0.890843554496765,0.853543554496765,1
"24535",4975,5,0.977586554798647,0.8676,0.8676,0.999999895174783,0.941528266143799,0.941528266143799,1
"24536",4976,1,1.08159333728467,0.22,0.22,1.08158085780308,0,0,3
"24537",4976,2,1.08159333728467,0.099,0.099,1.08159299742326,0,0,3
"24538",4976,3,1.08159333728467,1.02407,0.97407,1.07016297078132,0.05,0,3
"24539",4976,4,1.08159333728467,0.9476,0.9153,1.06908666908035,0.0323,0,3
"24540",4976,5,1.08159333728467,1.0669,1.0669,1.00783444423929,0,0,3
"24541",4977,1,6.88162099550846,1,1,6.88162099550846,0,0,3
"24542",4977,2,6.88162099550846,0.51,0.38,6.6969486917913,0.13,0,3
"24543",4977,3,6.88162099550846,0.55,0.55,6.60887061717246,0,0,3
"24544",4978,1,2.1191,0.6666,2.1191,0.999999976885319,-0.452500023114681,0.999999976885319,2
"24545",4978,2,2.1191,0.75,0,2.1191,0.75,0,3
"24546",4978,3,2.1191,0.9394,0,2.1191,0.9394,0,3
"24547",4978,4,2.1191,0,0,2.1191,0,0,3
"24548",4979,1,1.0226,0.9044,1.0226,0.999999593639374,0.881799593639374,0.999999593639374,2
"24549",4979,2,1.0226,1,0,1.0226,1,0,3
"24550",4979,3,1.0226,0,0,1.0226,0,0,3
"24551",4979,4,1.0226,0,0,1.0226,0,0,3
"24552",4980,1,0.8948015169535,0.754,0.5975,0.999999914852822,0.92121203994751,0.76471203994751,1
"24553",4980,2,0.8948015169535,0.8716,0.3901,0.935771548570222,1,0.5185,0
"24554",4980,3,0.8948015169535,0.9147,0.1098,0.907949892579814,1,0.1951,0
"24555",4980,4,0.8948015169535,0.0328,0.0328,0.99999993688022,0.961435176467896,0.961435176467896,1
"24556",4981,1,0.759130701913431,0.3052,0.1719,0.944301686893733,1,0.8667,0
"24557",4981,2,0.759130701913431,0.8017,0.25,0.805109059838137,1,0.4483,0
"24558",4981,3,0.759130701913431,0.8393,0.3036,0.826013318831861,1,0.4643,0
"24559",4981,4,0.759130701913431,0.4286,0.4286,0.999999858961115,0.832075341320038,0.832075341320038,1
"24560",4982,1,21.802211561744,0.8507,0.85,21.8018976548584,0.000700000000000034,0,3
"24561",4982,2,21.802211561744,0.39,0.38,21.6114941360655,0.01,0,3
"24562",4982,3,21.802211561744,0.01,0.01,21.7972568551167,0,0,3
"24563",4983,1,1.04771172958776,0.122068965517241,0.924137931034483,1.00000009385858,0.067542610168457,0.869611575685699,2
"24564",4983,2,1.04771172958776,0.134827586206897,0.134827586206897,1.0333099743137,0,0,3
"24565",4984,1,1.58281543163124,0.22,1.36,1.0000001223418,-0.533684024810791,0.606315975189209,2
"24566",4984,2,1.58281543163124,0.24,0.24,1.55269696917086,0,0,3
"24567",4985,1,1.45090221250874,0.13,1.32,1.00000017047662,-0.389534673690796,0.800465326309204,2
"24568",4985,2,1.45090221250874,0.14,0.14,1.43923038955113,0,0,3
"24569",4986,1,3.72024257174096,0.0899999999999999,3.63,1.00000015579324,-2.90299978137016,0.637000218629837,2
"24570",4986,2,3.72024257174096,0.1,0.1,3.71787282812068,0,0,3
"24571",4987,1,0.482328885726116,0.11,0.37,0.999999741774343,0.69374972820282,0.95374972820282,1
"24572",4987,2,0.482328885726116,0.12,0.12,1.00000022352069,0.935397071838379,0.935397071838379,1
"24573",4988,1,1.60031440323937,0.05,1.55,0.99999989669934,-0.582446920871735,0.917553079128265,2
"24574",4988,2,1.60031440323937,0.06,0.06,1.59848345460003,0,0,3
"24575",4989,1,0.571424945589406,0.08,0.49,0.999999897735941,0.546922969818116,0.956922969818115,1
"24576",4989,2,0.571424945589406,0.09,0.09,1.00000000398134,0.923137259483338,0.923137259483338,1
"24577",4990,1,2.15051389528581,0.11,2.04,0.999999859511595,-1.18500018119812,0.74499981880188,2
"24578",4990,2,2.15051389528581,0.12,0.12,2.14463327356076,0,0,3
"24579",4991,1,1.25437468466188,0.27,0.98,1.00000014912778,-0.0826758289337157,0.627324171066284,2
"24580",4991,2,1.25437468466188,0.29,0.29,1.20042240955646,0,0,3
"24581",4992,1,0.284373598647664,0.12,0.16,0.999999690828153,0.937930717468262,0.977930717468262,1
"24582",4992,2,0.284373598647664,0.13,0.13,1.00000023807122,0.9771431016922,0.9771431016922,1
"24583",4993,1,0.720984550226551,0.07,0.65,1.00000034095755,0.370543837547302,0.950543837547302,1
"24584",4993,2,0.720984550226551,0.08,0.08,0.999999902645754,0.869999866485596,0.869999866485596,1
"24585",4994,1,0.58,0.05,0.53,0.999999589183492,0.492104840278625,0.972104840278625,1
"24586",4994,2,0.58,0.05,0.05,1.00000001132344,0.943617033958435,0.943617033958435,1
"24587",4995,1,0.243004237212059,0.07,0.17,0.99999964037934,0.887064852714539,0.987064852714539,1
"24588",4995,2,0.243004237212059,0.08,0.08,0.999999644209263,0.985662288665771,0.985662288665771,1
"24589",4996,1,2.32191145493046,0.22,2.1,0.999999864397724,-1.48789498090744,0.39210501909256,2
"24590",4996,2,2.32191145493046,0.24,0.24,2.30079974416371,0,0,3
"24591",4997,1,1.03531852798032,0.27,0.76,1.00000025259128,0.220986270904541,0.710986270904541,2
"24592",4997,2,1.03531852798032,0.29,0.29,0.999999939382905,0.144999723434448,0.144999723434448,2
"24593",4998,1,0.672415402771893,0.16,0.51,1.00000004910587,0.5516868019104,0.9016868019104,1
"24594",4998,2,0.672415402771893,0.17,0.17,1.00000002723619,0.833469424247742,0.833469424247742,1
"24595",4999,1,0.516843205189261,0.17,0.34,0.999999892281826,0.758641858100891,0.928641858100891,1
"24596",4999,2,0.516843205189261,0.19,0.19,0.999999774840866,0.912423987388611,0.912423987388611,1
"24597",5000,1,0.594179874818425,0.12,0.47,1.00000013930354,0.584418754577637,0.934418754577637,1
"24598",5000,2,0.594179874818425,0.14,0.14,0.99999979665222,0.893584661483765,0.893584661483765,1
"24599",5001,1,1.48205191072765,0.15,1.33,0.999999930391921,-0.420361535549164,0.759638464450836,2
"24600",5001,2,1.48205191072765,0.17,0.17,1.46607739950644,0,0,3
"24601",5002,1,0.431896201004171,0.08,0.35,1.00000016320853,0.699230937957764,0.969230937957764,1
"24602",5002,2,0.431896201004171,0.09,0.09,1.0000001902321,0.956923279762268,0.956923279762268,1
"24603",5003,1,1.16069523187186,0.0800000000000001,1.08,1.00000004830316,-0.0949450016021727,0.905054998397827,2
"24604",5003,2,1.16069523187186,0.09,0.09,1.15481704595758,0,0,3
"24605",5004,1,1.06123663878525,0.13,0.93,1.00000007558243,0.0594186925888059,0.859418692588806,2
"24606",5004,2,1.06123663878525,0.14,0.14,1.04562466361669,0,0,3
"24607",5005,1,0.880803854962298,0.0700000000000001,0.81,0.999999731665979,0.198369278907776,0.938369278907776,1
"24608",5005,2,0.880803854962298,0.08,0.08,0.999999945718676,0.701578807830811,0.701578807830811,1
"24609",5006,1,0.963814309619285,0.18,0.78,1.00000004536185,0.224500055313111,0.824500055313111,1
"24610",5006,2,0.963814309619285,0.2,0.2,1.0000000337827,0.361818313598633,0.361818313598633,1
"24611",5007,1,0.352336879396141,0.08,0.27,0.999999829434053,0.786263561248779,0.976263561248779,1
"24612",5007,2,0.352336879396141,0.09,0.09,1.00000033302497,0.970411305427551,0.970411305427551,1
"24613",5008,1,0.52156383221335,0.08,0.44,1.00000011198631,0.601318798065185,0.961318798065185,1
"24614",5008,2,0.52156383221335,0.09,0.09,0.999999696836576,0.937142519950867,0.937142519950867,1
"24615",5009,1,2.08048297909719,0.1,1.98,0.999999908916447,-1.10247202396393,0.777527976036072,2
"24616",5009,2,2.08048297909719,0.11,0.11,2.07540315090753,0,0,3
"24617",5010,1,0.873748177838694,0.16,0.71,0.999999998806087,0.311463413238525,0.861463413238525,1
"24618",5010,2,0.873748177838694,0.18,0.18,1.0000000728835,0.608276033401489,0.608276033401489,1
"24619",5011,1,0.661075144713607,0.07,0.59,1.00000004487222,0.435108742713928,0.955108742713928,1
"24620",5011,2,0.661075144713607,0.08,0.08,1.00000008477409,0.899268398284912,0.899268398284912,1
"24621",5012,1,0.153484692283495,0.05,0.1,0.99999981689582,0.944680666923523,0.994680666923523,1
"24622",5012,2,0.153484692283495,0.06,0.06,0.999999784106858,0.994444227218628,0.994444227218628,1
"24623",5013,1,1.16049159190004,0.835,0.4925,1.0812135598402,0.3425,0,3
"24624",5013,2,1.16049159190004,0.765,0.4625,1.07487975266802,0.3025,0,3
"24625",5013,3,1.16049159190004,0.9125,0.5825,1.06205965994669,0.33,0,3
"24626",5013,4,1.16049159190004,0.8975,0.465,1.11440801115018,0.4325,0,3
"24627",5013,5,1.16049159190004,0.715,0.715,1.12543217374707,0,0,3
"24628",5014,1,1.06711275734581,0.92,0.29,1.03722951582542,0.63,0,3
"24629",5014,2,1.06711275734581,0.76,0.63,1.01005719976226,0.13,0,3
"24630",5014,3,1.06711275734581,1,0.87,1.01018433492582,0.13,0,3
"24631",5014,4,1.06711275734581,1,1,1.04382307371195,0,0,3
"24632",5014,5,1.06711275734581,1,1,1.06711275734581,0,0,3
"24633",5015,1,1.2798096738389,0.87,0.49,1.2472784112827,0.38,0,3
"24634",5015,2,1.2798096738389,0.86,0.34,1.25038700681646,0.52,0,3
"24635",5015,3,1.2798096738389,0.91,0.47,1.20074935373404,0.44,0,3
"24636",5015,4,1.2798096738389,1,0.17,1.25961911526674,0.83,0,3
"24637",5015,5,1.2798096738389,1,1,1.10768947816446,0,0,3
"24638",5016,1,1.36055459086397,0.83,0.54,1.25708401993065,0.29,0,3
"24639",5016,2,1.36055459086397,0.9,0.43,1.29373922095507,0.47,0,3
"24640",5016,3,1.36055459086397,0.97,0.45,1.28800990077209,0.52,0,3
"24641",5016,4,1.36055459086397,0.93,0.36,1.31082981521184,0.57,0,3
"24642",5016,5,1.36055459086397,0.86,0.86,1.28984627045817,0,0,3
"24643",5017,1,0.834625134444461,0.72,0.65,0.999999800211724,0.974698753356934,0.904698753356934,1
"24644",5017,2,0.834625134444461,0.54,0.45,0.999999941041872,0.914406719207764,0.824406719207764,1
"24645",5017,3,0.834625134444461,0.77,0.54,0.913390919966948,1,0.77,0
"24646",5017,4,0.834625134444461,0.66,0.33,0.860858675308714,1,0.67,0
"24647",5017,5,0.834625134444461,0,0,1,1,1,0
"24648",5018,1,1.0332749919171,0.7475,0.525,0.999999954661198,0.61591379404068,0.39341379404068,2
"24649",5018,2,1.0332749919171,0.7525,0.5375,0.999999998878103,0.612599428892136,0.397599428892136,2
"24650",5018,3,1.0332749919171,0.7825,0.5425,1.00000000440992,0.606862510442734,0.366862510442734,2
"24651",5018,4,1.0332749919171,0.8375,0.5325,1.00000000616279,0.455533720254898,0.150533720254898,2
"24652",5018,5,1.0332749919171,0.6,0.6,1.01221580148703,0,0,3
"24653",5019,1,0.991709204748102,0.74,0.38,0.999999955043927,0.774313545227051,0.414313545227051,1
"24654",5019,2,0.991709204748102,0.91,0.68,1.00000003537655,0.927647132873535,0.697647132873535,1
"24655",5019,3,0.991709204748102,0.73,0.67,1.00000008408345,0.756228399276733,0.696228399276734,1
"24656",5019,4,0.991709204748102,1,0.7,0.991709204748102,1,0.7,0
"24657",5019,5,0.991709204748102,0.75,0.75,1.0000001021794,0.833333492279053,0.833333492279053,1
"24658",5020,1,1.16305364827071,0.75,0.54,1.08507616698716,0.21,0,3
"24659",5020,2,1.16305364827071,0.93,0.64,1.07318182882039,0.29,0,3
"24660",5020,3,1.16305364827071,0.94,0.59,1.08004440049743,0.35,0,3
"24661",5020,4,1.16305364827071,0.94,0.8,1.05541348893429,0.14,0,3
"24662",5020,5,1.16305364827071,0.57,0.57,1.14969013931127,0,0,3
"24663",5021,1,1.26281491034397,0.92,0.62,1.14552376336005,0.3,0,3
"24664",5021,2,1.26281491034397,0.86,0.61,1.14187302571482,0.25,0,3
"24665",5021,3,1.26281491034397,0.89,0.34,1.22735715489624,0.55,0,3
"24666",5021,4,1.26281491034397,1.01,0.43,1.22715716338888,0.58,0,3
"24667",5021,5,1.26281491034397,0.75,0.75,1.20991697765296,0,0,3
"24668",5022,1,0.630366612924453,0.58,0.56,0.994817975794156,1,0.98,0
"24669",5022,2,0.630366612924453,0.31,0.22,0.941209432389011,1,0.91,0
"24670",5022,3,0.630366612924453,0.57,0.57,0.999999778884224,0.996341676712036,0.996341676712036,1
"24671",5022,4,0.630366612924453,0.4,0.2,0.8,1,0.8,0
"24672",5022,5,0.630366612924453,0.33,0.33,1,1,1,0
"24673",5023,1,1.03412842980838,0.85,0.595,0.999999973174795,0.654394805431366,0.399394805431366,2
"24674",5023,2,1.03412842980838,0.82,0.6575,1.00000009680111,0.725088273286819,0.562588273286819,2
"24675",5023,3,1.03412842980838,0.9325,0.6075,0.9999999727,0.758658384084702,0.433658384084702,2
"24676",5023,4,1.03412842980838,1.0325,0.6475,1.008034292562,0.385,0,3
"24677",5023,5,1.03412842980838,0.5275,0.5275,1.02729789649096,0,0,3
"24678",5024,1,1.14762260111834,0.95,0.42,1.0698993649564,0.53,0,3
"24679",5024,2,1.14762260111834,0.84,0.69,0.999999983293969,0.425361113548279,0.275361113548279,2
"24680",5024,3,1.14762260111834,0.94,0.6,1.08073865500807,0.34,0,3
"24681",5024,4,1.14762260111834,1,0.77,1.12852014111011,0.23,0,3
"24682",5024,5,1.14762260111834,0.52,0.52,1.14762260111834,0,0,3
"24683",5025,1,1.11151007273785,0.83,0.55,1.07263389629079,0.28,0,3
"24684",5025,2,1.11151007273785,0.87,0.6,1.03880610344693,0.27,0,3
"24685",5025,3,1.11151007273785,0.97,0.71,0.999999980312856,0.26059145450592,0.00059145450592041,2
"24686",5025,4,1.11151007273785,1,0.6,1.0624387442547,0.4,0,3
"24687",5025,5,1.11151007273785,0.76,0.76,1.06015326436737,0,0,3
"24688",5026,1,0.978304394484562,0.82,0.7,1.00000001357859,0.920525932312012,0.800525932312012,1
"24689",5026,2,0.978304394484562,0.87,0.69,1.00000016977488,0.934220924377441,0.754220924377441,1
"24690",5026,3,0.978304394484562,0.97,0.72,0.988945420810319,1,0.75,0
"24691",5026,4,0.978304394484562,0.91,0.78,0.999999971914218,0.993479957580566,0.863479957580566,1
"24692",5026,5,0.978304394484562,0.63,0.63,1,1,1,0
"24693",5027,1,0.892540458544485,0.8,0.71,1.00000000107242,0.978641128540039,0.888641128540039,1
"24694",5027,2,0.892540458544485,0.7,0.65,0.999999858506835,0.891719150543213,0.841719150543213,1
"24695",5027,3,0.892540458544485,0.85,0.4,0.905586852557913,1,0.55,0
"24696",5027,4,0.892540458544485,1.22,0.44,0.890786830224765,1,0.22,0
"24697",5027,5,0.892540458544485,0.2,0.2,1,1,1,0
"24698",5028,1,1.14414090960902,0.915,0.6,1.05699169174278,0.315,0,3
"24699",5028,2,1.14414090960902,0.845,0.6,1.00751884586123,0.245,0,3
"24700",5028,3,1.14414090960902,0.965,0.545,1.04032758067881,0.42,0,3
"24701",5028,4,1.14414090960902,1.125,0.4775,1.11100062074209,0.6475,0,3
"24702",5028,5,1.14414090960902,0.505,0.505,1.13835532768605,0,0,3
"24703",5029,1,1.39753256489145,1.17,0.77,1.22659883472555,0.4,0,3
"24704",5029,2,1.39753256489145,0.93,0.6,1.26583743232406,0.33,0,3
"24705",5029,3,1.39753256489145,0.92,0.63,1.26832004506645,0.29,0,3
"24706",5029,4,1.39753256489145,1.12,0.5,1.37305600185512,0.62,0,3
"24707",5029,5,1.39753256489145,0.63,0.63,1.39291911680479,0,0,3
"24708",5030,1,1.06771683039461,0.81,0.59,1.00388885531664,0.22,0,3
"24709",5030,2,1.06771683039461,0.8,0.56,0.999999956104327,0.507973289489746,0.267973289489746,2
"24710",5030,3,1.06771683039461,0.96,0.66,1.00000004647197,0.734528932571411,0.434528932571411,2
"24711",5030,4,1.06771683039461,1.21,0.55,1.0350012659359,0.66,0,3
"24712",5030,5,1.06771683039461,0.54,0.54,1.06313548572663,0,0,3
"24713",5031,1,1.12949614975639,0.82,0.37,1.0958754874443,0.45,0,3
"24714",5031,2,1.12949614975639,0.85,0.51,1.01816511093242,0.34,0,3
"24715",5031,3,1.12949614975639,1.01,0.37,1.05506965178395,0.64,0,3
"24716",5031,4,1.12949614975639,1.13,0.53,1.05381503398667,0.6,0,3
"24717",5031,5,1.12949614975639,0.52,0.52,1.10597045255134,0,0,3
"24718",5032,1,0.985919984788298,0.86,0.67,0.99999995777803,0.90229175567627,0.71229175567627,1
"24719",5032,2,0.985919984788298,0.8,0.73,0.99999984080739,0.826117324829102,0.756117324829102,1
"24720",5032,3,0.985919984788298,0.97,0.52,0.990140282794322,1,0.55,0
"24721",5032,4,0.985919984788298,1.04,0.33,0.984902095265241,1,0.29,0
"24722",5032,5,0.985919984788298,0.33,0.33,1,1,1,0
"24723",5033,1,1.04025649366165,0.76,0.45,1.01935641925209,0.31,0,3
"24724",5033,2,1.04025649366165,0.84,0.62,1.0005474645453,0.22,0,3
"24725",5033,3,1.04025649366165,0.88,0.69,0.999999981480408,0.728175797462463,0.538175797462463,2
"24726",5033,4,1.04025649366165,0.85,0.85,0.999999952865151,0.74857280254364,0.74857280254364,2
"24727",5034,1,0.99510049297036,0.99125,0.9615,0.996171927059032,1,0.97025,0
"24728",5034,2,0.99510049297036,0.99625,0.88,0.995134946103866,1,0.88375,0
"24729",5034,3,0.99510049297036,0.9915,0.9915,0.99999992737317,0.996903549194336,0.996903549194336,1
"24730",5035,1,0.990249898862211,0.9825,0.9645,0.99626370673245,1,0.982,0
"24731",5035,2,0.990249898862211,0.9925,0.9475,0.991395286688397,1,0.955,0
"24732",5035,3,0.990249898862211,0.983,0.983,0.999999824719232,0.996088516235352,0.996088516235352,1
"24733",5036,1,1,1,0.982,1,1,0.982,0
"24734",5036,2,1,0.985,0.985,1.0097349939952,1,1,0
"24735",5036,3,1,1,1,1,1,1,0
"24736",5037,1,0.978727435905825,0.965,0.947,0.99447846380693,1,0.982,0
"24737",5037,2,0.978727435905825,1,0.91,0.978727435905825,1,0.91,0
"24738",5037,3,0.978727435905825,0.966,0.966,0.999999851771307,0.994396713256836,0.994396713256836,1
"24739",5038,1,1,1,0.9585,1,1,0.9585,0
"24740",5038,2,1,1,0.8125,1,1,0.8125,0
"24741",5038,3,1,1,1,1,1,1,0
"24742",5039,1,1,1,0.917,1,1,0.917,0
"24743",5039,2,1,1,1,1,1,1,0
"24744",5039,3,1,1,1,1,1,1,0
"24745",5040,1,1,1,1,1,1,1,0
"24746",5040,2,1,1,0.625,1,1,0.625,0
"24747",5040,3,1,1,1,1,1,1,0
"24748",5041,1,2.35971063879569,1,0,2.35971063879569,1,0,3
"24749",5041,2,2.35971063879569,1.955,1.955,1.00000021890608,0.0450004279613495,0.0450004279613495,2
"24750",5042,1,5.18672730655496,1,0,5.18672730655496,1,0,3
"24751",5042,2,5.18672730655496,4.51,4.51,1.87349939951952,0,0,3
"24752",5043,1,2.46835830910224,1,0,2.46835830910224,1,0,3
"24753",5043,2,2.46835830910224,2.045,2.045,1.02225241501304,0,0,3
"24754",5044,1,4.37275123737596,1,0,4.37275123737596,1,0,3
"24755",5044,2,4.37275123737596,3.745,3.745,1.65680415257809,0,0,3
"24756",5045,1,2.01711511756497,1,0,2.01711511756497,1,0,3
"24757",5045,2,2.01711511756497,1.68,1.68,0.999999988646734,0.319999980926514,0.319999980926514,2
"24758",5046,1,4.61409766111767,1,0,4.61409766111767,1,0,3
"24759",5046,2,4.61409766111767,3.965,3.965,1.73060682998768,0,0,3
"24760",5047,1,2.24952553126354,1,0,2.24952553126354,1,0,3
"24761",5047,2,2.24952553126354,1.865,1.865,0.999999967401213,0.134999939203262,0.134999939203262,2
"24762",5048,1,4.40277624850085,1,0,4.40277624850085,1,0,3
"24763",5048,2,4.40277624850085,3.76,3.76,1.68226038412607,0,0,3
"24764",5049,1,2.6444523993989,1,0,2.6444523993989,1,0,3
"24765",5049,2,2.6444523993989,2.185,2.185,1.10227038425243,0,0,3
"24766",5050,1,12.2945625567625,1,0,12.2945625567625,1,0,3
"24767",5050,2,12.2945625567625,11.445,11.445,3.23187252223846,0,0,3
"24768",5051,1,2.30369863706809,1,0,2.30369863706809,1,0,3
"24769",5051,2,2.30369863706809,1.9,1.9,1.00000000247066,0.0700000047683716,0.0700000047683716,2
"24770",5052,1,9.01733396665984,1,0,9.01733396665984,1,0,3
"24771",5052,2,9.01733396665984,8.21,8.21,2.69814751264641,0,0,3
"24772",5053,1,2.84805275695944,1,0,2.84805275695944,1,0,3
"24773",5053,2,2.84805275695944,2.36,2.36,1.17898261225516,0,0,3
"24774",5054,1,9.99815125528123,1,0,9.99815125528123,1,0,3
"24775",5054,2,9.99815125528123,9.18,9.18,2.86006992921502,0,0,3
"24776",5055,1,2.5756632040333,1,0,2.5756632040333,1,0,3
"24777",5055,2,2.5756632040333,2.135,2.135,1.06536378763313,0,0,3
"24778",5056,1,6.83472624341126,1,0,6.83472624341126,1,0,3
"24779",5056,2,6.83472624341126,6.09,6.09,2.2561028345357,0,0,3
"24780",5057,1,0,0,0,1,1,1,0
"24781",5057,2,0,0.8,0,0.2,1,0.2,0
"24782",5057,3,0,1,0,0,1,0,0
"24783",5057,4,0,0,0,1,1,1,0
"24784",5057,5,0,0,0,1,1,1,0
"24785",5057,6,0,0,0,1,1,1,0
"24786",5058,1,0,0,0,1,1,1,0
"24787",5058,2,0,0,0,1,1,1,0
"24788",5058,3,0,0,0,1,1,1,0
"24789",5058,4,0,0.53,0,0.47,1,0.47,0
"24790",5058,5,0,0,0,1,1,1,0
"24791",5058,6,0,0,0,1,1,1,0
"24792",5059,1,1,0.019,0,1,1,0.981,0
"24793",5059,2,1,0,0,1,1,1,0
"24794",5059,3,1,1,1,1,1,1,0
"24795",5059,4,1,0,0,1,1,1,0
"24796",5059,5,1,0,0,1,1,1,0
"24797",5059,6,1,0,0,1,1,1,0
"24798",5060,1,0,0,0,1,1,1,0
"24799",5060,2,0,0.97,0,0.03,1,0.03,0
"24800",5060,3,0,0.94,0,0.0600000000000001,1,0.0600000000000001,0
"24801",5060,4,0,0,0,1,1,1,0
"24802",5060,5,0,0,0,1,1,1,0
"24803",5060,6,0,0,0,1,1,1,0
"24804",5061,1,0,0,0,1,1,1,0
"24805",5061,2,0,0,0,1,1,1,0
"24806",5061,3,0,0,0,1,1,1,0
"24807",5061,4,0,0.62,0,0.38,1,0.38,0
"24808",5061,5,0,0,0,1,1,1,0
"24809",5061,6,0,0,0,1,1,1,0
"24810",5062,1,0.8,0.02,0,0.98,1,0.98,0
"24811",5062,2,0.8,0,0,1,1,1,0
"24812",5062,3,0.8,0.8,0.8,1,1,1,0
"24813",5062,4,0.8,0,0,1,1,1,0
"24814",5062,5,0.8,0,0,1,1,1,0
"24815",5062,6,0.8,0,0,1,1,1,0
"24816",5063,1,0,0,0,1,1,1,0
"24817",5063,2,0,0.88,0,0.12,1,0.12,0
"24818",5063,3,0,0.83,0,0.17,1,0.17,0
"24819",5063,4,0,0,0,1,1,1,0
"24820",5063,5,0,0,0,1,1,1,0
"24821",5063,6,0,0,0,1,1,1,0
"24822",5064,1,0,0,0,1,1,1,0
"24823",5064,2,0,0,0,1,1,1,0
"24824",5064,3,0,0,0,1,1,1,0
"24825",5064,4,0,0.67,0,0.33,1,0.33,0
"24826",5064,5,0,0,0,1,1,1,0
"24827",5064,6,0,0,0,1,1,1,0
"24828",5065,1,0.88,0.015,0,0.985,1,0.985,0
"24829",5065,2,0.88,0,0,1,1,1,0
"24830",5065,3,0.88,0.88,0.88,1,1,1,0
"24831",5065,4,0.88,0,0,1,1,1,0
"24832",5065,5,0.88,0,0,1,1,1,0
"24833",5065,6,0.88,0,0,1,1,1,0
"24834",5066,1,0.922295903117864,0,0,1,1,1,0
"24835",5066,2,0.922295903117864,0.152777777777778,0,0.99999998008804,0.378291825453441,0.225514047675663,1
"24836",5066,3,0.922295903117864,0.741758241758242,0.0408163265306122,1.00000008646467,0.957908536051656,0.256966620824026,1
"24837",5066,4,0.922295903117864,0.718573224387178,0.046904462602137,0.937009491864695,1,0.328331238214959,0
"24838",5066,5,0.922295903117864,0,0,0.999999937879195,0.225513935089111,0.225513935089111,1
"24839",5067,1,1.11844531293982,0,0,1.11844531293982,0,0,3
"24840",5067,2,1.11844531293982,0.152777777777778,0,1.11844531293982,0.152777777777778,0,3
"24841",5067,3,1.11844531293982,0.714285714285714,0.0816326530612245,1.09171984065333,0.63265306122449,0,3
"24842",5067,4,1.11844531293982,0.716216216216216,0.0472972972972973,1.11653028728868,0.668918918918919,0,3
"24843",5067,5,1.11844531293982,0,0,1.11844531293982,0,0,3
"24844",5068,1,0.0465116279069767,0,0,1,1,1,0
"24845",5068,2,0.0465116279069767,0.152777777777778,0,0.847222222222222,1,0.847222222222222,0
"24846",5068,3,0.0465116279069767,0.769230769230769,0,0.230769230769231,1,0.230769230769231,0
"24847",5068,4,0.0465116279069767,0.720930232558139,0.0465116279069767,0.325581395348837,1,0.325581395348837,0
"24848",5068,5,0.0465116279069767,0,0,1,1,1,0
"24849",5069,1,0.779796556737112,0.091,0,0.909,1,0.909,0
"24850",5069,2,0.779796556737112,0.0555555555555556,0,0.999999971031637,0.586939308378432,0.531383752822876,1
"24851",5069,3,0.779796556737112,0.49722178947915,0.0263021239029963,0.992459682029108,1,0.529080334423846,0
"24852",5069,4,0.779796556737112,0.645531400966184,0,0.783679939164374,1,0.354468599033816,0
"24853",5069,5,0.779796556737112,0,0,1.00000009287484,0.531383991241455,0.531383991241455,1
"24854",5070,1,0.971116309761565,0.174,0,0.971116309761565,1,0.826,0
"24855",5070,2,0.971116309761565,0.0555555555555556,0,0.999999858760718,0.141321738560995,0.0857661830054389,1
"24856",5070,3,0.971116309761565,0.511450381679389,0.0458015267175573,1.00000000962785,0.593270571177242,0.12762171621541,1
"24857",5070,4,0.971116309761565,0.638888888888889,0,0.9730959771388,1,0.361111111111111,0
"24858",5070,5,0.971116309761565,0,0,0.999999904720284,0.0857663154602051,0.0857663154602051,1
"24859",5071,1,0.32526019346402,0.008,0,0.992,1,0.992,0
"24860",5071,2,0.32526019346402,0.0555555555555556,0,0.978557158645892,1,0.944444444444444,0
"24861",5071,3,0.32526019346402,0.482993197278912,0.00680272108843537,0.611546409338856,1,0.523809523809524,0
"24862",5071,4,0.32526019346402,0.652173913043478,0,0.377102895845044,1,0.347826086956522,0
"24863",5071,5,0.32526019346402,0,0,1.00000040272235,0.967353343963623,0.967353343963623,1
"24864",5072,1,1.60109896426154,0.5635,0.173769333333333,1.5683998405818,0.389730666666667,0,3
"24865",5072,2,1.60109896426154,0.7082505,0.250032666666667,1.54182208383775,0.458217833333333,0,3
"24866",5072,3,1.60109896426154,0.754040166666667,0.2652975,1.56161823202601,0.488742666666667,0,3
"24867",5072,4,1.60109896426154,0,0,1.60109896426154,0,0,3
"24868",5073,1,1.86795808110046,0.624,0.171164,1.83246829952234,0.452836,0,3
"24869",5073,2,1.86795808110046,0.718864,0.203492,1.82085791334376,0.515372,0,3
"24870",5073,3,1.86795808110046,0.750401,0.2115195,1.84269096411962,0.5388815,0,3
"24871",5073,4,1.86795808110046,0,0,1.86795808110046,0,0,3
"24872",5074,1,1.01778811477912,0.556,0.1112,1.00000004908255,0.48936203918457,0.0445620391845703,2
"24873",5074,2,1.01778811477912,0.5625,0.25,0.999999999610954,0.468737125396729,0.156237125396729,2
